# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	98575	99597	+					tviC		KI216_RS00390	1023		old_locus_tag=ACBO_00730
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	98575	99597	+	WP_005012239.1	WP_005012239.1		Vi polysaccharide biosynthesis UDP-N-acetylglucosaminuronic acid C-4 epimerase TviC	tviC		KI216_RS00390	1023	340	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	99660	100811	+							KI216_RS00395	1152		old_locus_tag=ACBO_00740
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	99660	100811	+	WP_005012236.1	WP_005012236.1		hypothetical protein			KI216_RS00395	1152	383	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	100801	101262	+							KI216_RS00400	462		old_locus_tag=ACBO_00750
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	100801	101262	+	WP_005012235.1	WP_005012235.1		hypothetical protein			KI216_RS00400	462	153	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	101262	102689	+							KI216_RS00405	1428		old_locus_tag=ACBO_00760
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	101262	102689	+	WP_005012234.1	WP_005012234.1		oligosaccharide repeat unit polymerase			KI216_RS00405	1428	475	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	102690	103823	+							KI216_RS00410	1134		old_locus_tag=ACBO_00770
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	102690	103823	+	WP_005012233.1	WP_005012233.1		glycosyltransferase			KI216_RS00410	1134	377	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	103816	104394	+							KI216_RS00415	579		old_locus_tag=ACBO_00780
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	103816	104394	+	WP_005012232.1	WP_005012232.1		acyltransferase			KI216_RS00415	579	192	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	104415	105506	+							KI216_RS00420	1092		old_locus_tag=ACBO_00790
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	104415	105506	+	WP_228128353.1	WP_228128353.1		glycosyltransferase			KI216_RS00420	1092	363	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	105516	106151	+							KI216_RS00425	636		old_locus_tag=ACBO_00800
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	105516	106151	+	WP_171065534.1	WP_171065534.1		sugar transferase			KI216_RS00425	636	211	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	106192	107067	+					galU		KI216_RS00430	876		old_locus_tag=ACBO_00810
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	106192	107067	+	WP_005012224.1	WP_005012224.1		UTP--glucose-1-phosphate uridylyltransferase GalU	galU		KI216_RS00430	876	291	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	107086	108342	+							KI216_RS00435	1257		old_locus_tag=ACBO_00820
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	107086	108342	+	WP_005012222.1	WP_005012222.1		UDP-glucose/GDP-mannose dehydrogenase family protein			KI216_RS00435	1257	418	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	108342	110015	+					pgi		KI216_RS00440	1674		old_locus_tag=ACBO_00830
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	108342	110015	+	WP_005012221.1	WP_005012221.1		glucose-6-phosphate isomerase	pgi		KI216_RS00440	1674	557	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	110008	111027	+					galE		KI216_RS00445	1020		old_locus_tag=ACBO_00840
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	110008	111027	+	WP_005012218.1	WP_005012218.1		UDP-glucose 4-epimerase GalE	galE		KI216_RS00445	1020	339	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	111080	112450	-							KI216_RS00450	1371		old_locus_tag=ACBO_00850
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	111080	112450	-	WP_005012217.1	WP_005012217.1		phosphomannomutase/phosphoglucomutase			KI216_RS00450	1371	456	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	112520	114358	-					glmS		KI216_RS00455	1839		old_locus_tag=ACBO_00860
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	112520	114358	-	WP_005012215.1	WP_005012215.1		glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		KI216_RS00455	1839	612	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	114371	115735	-					glmU		KI216_RS00460	1365		old_locus_tag=ACBO_00870
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	114371	115735	-	WP_005012214.1	WP_005012214.1		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	glmU		KI216_RS00460	1365	454	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	115757	116278	-							KI216_RS00465	522		old_locus_tag=ACBO_00880
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	115757	116278	-	WP_005012213.1	WP_005012213.1		phosphatidylglycerophosphatase A			KI216_RS00465	522	173	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	116256	117173	-					thiL		KI216_RS00470	918		old_locus_tag=ACBO_00890
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	116256	117173	-	WP_005012211.1	WP_005012211.1		thiamine-phosphate kinase	thiL		KI216_RS00470	918	305	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	117193	117642	-					nusB		KI216_RS00475	450		old_locus_tag=ACBO_00900
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	117193	117642	-	WP_005012209.1	WP_005012209.1		transcription antitermination factor NusB	nusB		KI216_RS00475	450	149	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	117647	118117	-					ribE		KI216_RS00480	471		old_locus_tag=ACBO_00910
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	117647	118117	-	WP_005012203.1	WP_005012203.1		6,7-dimethyl-8-ribityllumazine synthase	ribE		KI216_RS00480	471	156	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	118129	119250	-							KI216_RS00485	1122		old_locus_tag=ACBO_00920
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	118129	119250	-	WP_005012202.1	WP_005012202.1		bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II			KI216_RS00485	1122	373	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	119745	120647	-							KI216_RS00490	903		old_locus_tag=ACBO_00930
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	119745	120647	-	WP_005012201.1	WP_005012201.1		LysR family transcriptional regulator			KI216_RS00490	903	300	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	120915	122426	-							KI216_RS00495	1512		old_locus_tag=ACBO_00940
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	120915	122426	-	WP_005012199.1	WP_005012199.1		aldehyde dehydrogenase family protein			KI216_RS00495	1512	503	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	122634	123821	+							KI216_RS00500	1188		old_locus_tag=ACBO_00950
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	122634	123821	+	WP_026253474.1	WP_026253474.1		transcriptional regulator			KI216_RS00500	1188	395	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	123830	124798	-							KI216_RS00505	969		old_locus_tag=ACBO_00960
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	123830	124798	-	WP_005012196.1	WP_005012196.1		alpha/beta hydrolase			KI216_RS00505	969	322	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	124989	126200	-							KI216_RS00510	1212		old_locus_tag=ACBO_00970
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	124989	126200	-	WP_005012190.1	WP_005012190.1		iron-containing alcohol dehydrogenase			KI216_RS00510	1212	403	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	126549	127298	+							KI216_RS00515	750		old_locus_tag=ACBO_00980
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	126549	127298	+	WP_005012189.1	WP_005012189.1		LuxR C-terminal-related transcriptional regulator			KI216_RS00515	750	249	
gene	pseudogene	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	127416	128024	+							KI216_RS16030	609		partial;pseudo
CDS	without_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	127416	128024	+				ferredoxin reductase			KI216_RS16030	609		partial;pseudo
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	128148	128375	+							KI216_RS16035	228		
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	128148	128375	+	WP_228128355.1	WP_228128355.1		2Fe-2S iron-sulfur cluster binding domain-containing protein			KI216_RS16035	228	75	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	128417	129505	+							KI216_RS00525	1089		old_locus_tag=ACBO_01000
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	128417	129505	+	WP_005012184.1	WP_005012184.1		Rieske 2Fe-2S domain-containing protein			KI216_RS00525	1089	362	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	129641	130858	+							KI216_RS00530	1218		old_locus_tag=ACBO_01010
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	129641	130858	+	WP_018573175.1	WP_018573175.1		OprD family outer membrane porin			KI216_RS00530	1218	405	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	130972	132342	+							KI216_RS00535	1371		old_locus_tag=ACBO_01020
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	130972	132342	+	WP_005012180.1	WP_005012180.1		MHS family MFS transporter			KI216_RS00535	1371	456	
gene	tRNA	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	132633	132708	-							KI216_RS00540	76		old_locus_tag=ACBO_t00030
tRNA		GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	132633	132708	-				tRNA-Gly			KI216_RS00540	76		anticodon=GCC
gene	tRNA	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	132755	132830	-							KI216_RS00545	76		old_locus_tag=ACBO_t00040
tRNA		GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	132755	132830	-				tRNA-Gly			KI216_RS00545	76		anticodon=GCC
gene	tRNA	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	132878	132950	-							KI216_RS00550	73		old_locus_tag=ACBO_t00050
tRNA		GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	132878	132950	-				tRNA-Gly			KI216_RS00550	73		anticodon=GCC
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	133185	133493	+							KI216_RS00555	309		old_locus_tag=ACBO_01030
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	133185	133493	+	WP_005012178.1	WP_005012178.1		BolA family transcriptional regulator			KI216_RS00555	309	102	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	133510	133902	+							KI216_RS00560	393		old_locus_tag=ACBO_01040
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	133510	133902	+	WP_026253476.1	WP_026253476.1		SirB2 family protein			KI216_RS00560	393	130	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	134017	134853	+							KI216_RS00565	837		old_locus_tag=ACBO_01050
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	134017	134853	+	WP_005012175.1	WP_005012175.1		ParA family protein			KI216_RS00565	837	278	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	134867	135274	+							KI216_RS00570	408		old_locus_tag=ACBO_01060
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	134867	135274	+	WP_005012173.1	WP_005012173.1		hypothetical protein			KI216_RS00570	408	135	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	135606	136199	+							KI216_RS00575	594		old_locus_tag=ACBO_01070
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	135606	136199	+	WP_005012172.1	WP_005012172.1		hypothetical protein			KI216_RS00575	594	197	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	136233	136862	-							KI216_RS00580	630		old_locus_tag=ACBO_01080
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	136233	136862	-	WP_005012171.1	WP_005012171.1		DedA family protein			KI216_RS00580	630	209	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	137055	137471	+							KI216_RS00585	417		old_locus_tag=ACBO_01090
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	137055	137471	+	WP_005012170.1	WP_005012170.1		DoxX family protein			KI216_RS00585	417	138	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	137695	139263	+					guaA		KI216_RS00590	1569		old_locus_tag=ACBO_01100
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	137695	139263	+	WP_005012168.1	WP_005012168.1		glutamine-hydrolyzing GMP synthase	guaA		KI216_RS00590	1569	522	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	139388	141826	-							KI216_RS00595	2439		old_locus_tag=ACBO_01110
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	139388	141826	-	WP_005012165.1	WP_005012165.1		AAA family ATPase			KI216_RS00595	2439	812	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	141944	142975	-					dcm		KI216_RS00600	1032		old_locus_tag=ACBO_01120
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	141944	142975	-	WP_005012161.1	WP_005012161.1		DNA (cytosine-5-)-methyltransferase	dcm		KI216_RS00600	1032	343	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	143132	144478	-							KI216_RS00605	1347		old_locus_tag=ACBO_01130
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	143132	144478	-	WP_005012159.1	WP_005012159.1		GGDEF domain-containing protein			KI216_RS00605	1347	448	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	144879	145826	+							KI216_RS00610	948		old_locus_tag=ACBO_01140
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	144879	145826	+	WP_005012157.1	WP_005012157.1		pirin family protein			KI216_RS00610	948	315	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	145923	146321	+							KI216_RS00615	399		old_locus_tag=ACBO_01150
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	145923	146321	+	WP_005012156.1	WP_005012156.1		OsmC family protein			KI216_RS00615	399	132	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	146412	147059	+							KI216_RS00620	648		old_locus_tag=ACBO_01160
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	146412	147059	+	WP_005012155.1	WP_005012155.1		glutathione S-transferase			KI216_RS00620	648	215	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	147140	148498	-					phoR		KI216_RS00625	1359		old_locus_tag=ACBO_01170
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	147140	148498	-	WP_005012154.1	WP_005012154.1		phosphate regulon sensor histidine kinase PhoR	phoR		KI216_RS00625	1359	452	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	148539	149249	-					phoB		KI216_RS00630	711		old_locus_tag=ACBO_01180
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	148539	149249	-	WP_005012153.1	WP_005012153.1		phosphate regulon transcriptional regulator PhoB	phoB		KI216_RS00630	711	236	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	149470	150162	-							KI216_RS00635	693		old_locus_tag=ACBO_01190
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	149470	150162	-	WP_026253477.1	WP_026253477.1		TetR family transcriptional regulator			KI216_RS00635	693	230	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	150409	151245	+							KI216_RS00640	837		old_locus_tag=ACBO_01200
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	150409	151245	+	WP_005012149.1	WP_005012149.1		SDR family NAD(P)-dependent oxidoreductase			KI216_RS00640	837	278	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	151430	152371	+							KI216_RS00645	942		old_locus_tag=ACBO_01210
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	151430	152371	+	WP_228128354.1	WP_228128354.1		TauD/TfdA family dioxygenase			KI216_RS00645	942	313	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	152506	153222	+							KI216_RS00650	717		old_locus_tag=ACBO_01220
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	152506	153222	+	WP_005012145.1	WP_005012145.1		Crp/Fnr family transcriptional regulator			KI216_RS00650	717	238	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	153323	153538	+							KI216_RS00655	216		old_locus_tag=ACBO_01230
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	153323	153538	+	WP_005012141.1	WP_005012141.1		TOBE domain-containing protein			KI216_RS00655	216	71	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	153552	155066	+							KI216_RS00660	1515		old_locus_tag=ACBO_01240
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	153552	155066	+	WP_005012139.1	WP_005012139.1		hypothetical protein			KI216_RS00660	1515	504	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	155097	156146	+							KI216_RS00665	1050		old_locus_tag=ACBO_01250
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	155097	156146	+	WP_005012136.1	WP_005012136.1		ABC transporter substrate-binding protein			KI216_RS00665	1050	349	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	156189	157037	+							KI216_RS00670	849		old_locus_tag=ACBO_01260
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	156189	157037	+	WP_005012134.1	WP_005012134.1		ABC transporter permease			KI216_RS00670	849	282	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	157052	157813	+							KI216_RS00675	762		old_locus_tag=ACBO_01270
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	157052	157813	+	WP_005012131.1	WP_005012131.1		ABC transporter permease			KI216_RS00675	762	253	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	157831	158646	+							KI216_RS00680	816		old_locus_tag=ACBO_01280
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	157831	158646	+	WP_005012128.1	WP_005012128.1		ABC transporter ATP-binding protein			KI216_RS00680	816	271	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	158715	160079	-							KI216_RS00685	1365		old_locus_tag=ACBO_01290
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	158715	160079	-	WP_005012125.1	WP_005012125.1		LLM class flavin-dependent oxidoreductase			KI216_RS00685	1365	454	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	160183	161550	-							KI216_RS00690	1368		old_locus_tag=ACBO_01300
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	160183	161550	-	WP_005012123.1	WP_005012123.1		MATE family efflux transporter			KI216_RS00690	1368	455	
