# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	79114	79842	-	WP_005182437.1	WP_005182437.1		energy transducer TonB		69465052	GA693_RS00835	729	242	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	80138	80332	+					rpmI	69465053	GA693_RS00840	195		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	80138	80332	+	WP_001096359.1	WP_001096359.1		50S ribosomal protein L35	rpmI	69465053	GA693_RS00840	195	64	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	80345	80704	+					rplT	69465054	GA693_RS00845	360		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	80345	80704	+	WP_005182440.1	WP_005182440.1		50S ribosomal protein L20	rplT	69465054	GA693_RS00845	360	119	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	80791	81321	+						69465055	GA693_RS00850	531		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	80791	81321	+	WP_160241600.1	WP_160241600.1		AAA family ATPase		69465055	GA693_RS00850	531	176	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	81318	82346	-						69465056	GA693_RS00855	1029		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	81318	82346	-	WP_160241599.1	WP_160241599.1		hypothetical protein		69465056	GA693_RS00855	1029	342	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	82505	83485	+					pheS	69465057	GA693_RS00860	981		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	82505	83485	+	WP_160241598.1	WP_160241598.1		phenylalanine--tRNA ligase subunit alpha	pheS	69465057	GA693_RS00860	981	326	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	83608	85989	+					pheT	69465058	GA693_RS00865	2382		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	83608	85989	+	WP_160241597.1	WP_160241597.1		phenylalanine--tRNA ligase subunit beta	pheT	69465058	GA693_RS00865	2382	793	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	85986	86282	+						69465059	GA693_RS00870	297		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	85986	86282	+	WP_004649746.1	WP_004649746.1		integration host factor subunit alpha		69465059	GA693_RS00870	297	98	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	86435	86743	-						69465060	GA693_RS00875	309		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	86435	86743	-	WP_005182453.1	WP_005182453.1		hypothetical protein		69465060	GA693_RS00875	309	102	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	87156	88424	-					rho	69465061	GA693_RS00880	1269		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	87156	88424	-	WP_005182456.1	WP_005182456.1		transcription termination factor Rho	rho	69465061	GA693_RS00880	1269	422	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	88752	89078	-					trxA	69465062	GA693_RS00885	327		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	88752	89078	-	WP_016659515.1	WP_016659515.1		thioredoxin	trxA	69465062	GA693_RS00885	327	108	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	89344	90864	+					ppx	69465063	GA693_RS00890	1521		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	89344	90864	+	WP_160241596.1	WP_160241596.1		exopolyphosphatase	ppx	69465063	GA693_RS00890	1521	506	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	90898	91722	+						69465064	GA693_RS00895	825		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	90898	91722	+	WP_045795976.1	WP_045795976.1		acetyl-CoA carboxylase carboxyltransferase subunit alpha		69465064	GA693_RS00895	825	274	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	91659	93008	+					tilS	69465065	GA693_RS00900	1350		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	91659	93008	+	WP_160241595.1	WP_160241595.1		tRNA lysidine(34) synthetase TilS	tilS	69465065	GA693_RS00900	1350	449	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	93039	93869	+					proC	69465066	GA693_RS00905	831		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	93039	93869	+	WP_005182498.1	WP_005182498.1		pyrroline-5-carboxylate reductase	proC	69465066	GA693_RS00905	831	276	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	93897	94466	+						69465067	GA693_RS00910	570		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	93897	94466	+	WP_005182501.1	WP_005182501.1		YggT family protein		69465067	GA693_RS00910	570	189	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	94606	97368	-					polA	69465068	GA693_RS00915	2763		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	94606	97368	-	WP_160241594.1	WP_160241594.1		DNA polymerase I	polA	69465068	GA693_RS00915	2763	920	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	97531	100251	+						69465069	GA693_RS00920	2721		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	97531	100251	+	WP_160241593.1	WP_160241593.1		DUF2339 domain-containing protein		69465069	GA693_RS00920	2721	906	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	100294	101217	-						69465070	GA693_RS00925	924		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	100294	101217	-	WP_016659510.1	WP_016659510.1		mechanosensitive ion channel family protein		69465070	GA693_RS00925	924	307	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	101227	102051	-						69465071	GA693_RS00930	825		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	101227	102051	-	WP_160241592.1	WP_160241592.1		hypothetical protein		69465071	GA693_RS00930	825	274	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	102154	103641	+					gspE	69465072	GA693_RS00935	1488		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	102154	103641	+	WP_104472732.1	WP_104472732.1		type II secretion system ATPase GspE	gspE	69465072	GA693_RS00935	1488	495	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	103678	104067	-						69465073	GA693_RS00940	390		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	103678	104067	-	WP_104470612.1	WP_104470612.1		DUF4951 domain-containing protein		69465073	GA693_RS00940	390	129	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	104160	104984	-						69465074	GA693_RS00945	825		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	104160	104984	-	WP_005182522.1	WP_005182522.1		carbon-nitrogen hydrolase family protein		69465074	GA693_RS00945	825	274	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	105009	105530	-					gigB	69465075	GA693_RS00950	522		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	105009	105530	-	WP_005182525.1	WP_005182525.1		anti-anti-sigma factor GigB	gigB	69465075	GA693_RS00950	522	173	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	105645	106613	-					gigA	69465076	GA693_RS00955	969		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	105645	106613	-	WP_016659506.1	WP_016659506.1		RsbU family protein phosphatase GigA	gigA	69465076	GA693_RS00955	969	322	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	106718	107635	-						69465077	GA693_RS00960	918		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	106718	107635	-	WP_160241591.1	WP_160241591.1		VacJ family lipoprotein		69465077	GA693_RS00960	918	305	
gene	rRNA	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	108184	109721	+						69465078	GA693_RS00965	1538		
rRNA		GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	108184	109721	+				16S ribosomal RNA		69465078	GA693_RS00965	1538		
gene	tRNA	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	109783	109859	+						69465079	GA693_RS00970	77		
tRNA		GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	109783	109859	+				tRNA-Ile		69465079	GA693_RS00970	77		anticodon=GAT
gene	tRNA	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	109923	109998	+						69465080	GA693_RS00975	76		
tRNA		GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	109923	109998	+				tRNA-Ala		69465080	GA693_RS00975	76		anticodon=TGC
gene	rRNA	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	110352	113241	+						69465081	GA693_RS00980	2890		
rRNA		GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	110352	113241	+				23S ribosomal RNA		69465081	GA693_RS00980	2890		
gene	rRNA	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	113433	113547	+					rrf	69465082	GA693_RS00985	115		
rRNA		GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	113433	113547	+				5S ribosomal RNA	rrf	69465082	GA693_RS00985	115		
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	113792	114046	+						69467834	GA693_RS14855	255		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	113792	114046	+	WP_228718906.1	WP_228718906.1		hypothetical protein		69467834	GA693_RS14855	255	84	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	114518	115171	-						69465083	GA693_RS00995	654		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	114518	115171	-	WP_005175723.1	WP_005175723.1		hypothetical protein		69465083	GA693_RS00995	654	217	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	115193	115621	-						69465084	GA693_RS01000	429		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	115193	115621	-	WP_005175725.1	WP_005175725.1		ClpXP protease specificity-enhancing factor		69465084	GA693_RS01000	429	142	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	115631	116284	-						69465085	GA693_RS01005	654		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	115631	116284	-	WP_104470663.1	WP_104470663.1		glutathione S-transferase N-terminal domain-containing protein		69465085	GA693_RS01005	654	217	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	116608	116994	-					rpsI	69465086	GA693_RS01010	387		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	116608	116994	-	WP_004785251.1	WP_004785251.1		30S ribosomal protein S9	rpsI	69465086	GA693_RS01010	387	128	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	117007	117435	-					rplM	69465087	GA693_RS01015	429		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	117007	117435	-	WP_004857442.1	WP_004857442.1		50S ribosomal protein L13	rplM	69465087	GA693_RS01015	429	142	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	117766	118734	+					pdxA	69465088	GA693_RS01020	969		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	117766	118734	+	WP_104472011.1	WP_104472011.1		4-hydroxythreonine-4-phosphate dehydrogenase PdxA	pdxA	69465088	GA693_RS01020	969	322	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	118765	119577	+					rsmA	69465089	GA693_RS01025	813		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	118765	119577	+	WP_005175739.1	WP_005175739.1		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA	69465089	GA693_RS01025	813	270	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	119585	120427	+						69465090	GA693_RS01030	843		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	119585	120427	+	WP_160241589.1	WP_160241589.1		symmetrical bis(5'-nucleosyl)-tetraphosphatase		69465090	GA693_RS01030	843	280	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	120506	120955	-						69465091	GA693_RS01035	450		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	120506	120955	-	WP_016659798.1	WP_016659798.1		DUF2147 domain-containing protein		69465091	GA693_RS01035	450	149	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	121100	121549	-						69465092	GA693_RS01040	450		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	121100	121549	-	WP_016659799.1	WP_016659799.1		DUF2147 domain-containing protein		69465092	GA693_RS01040	450	149	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	121703	122149	-						69465093	GA693_RS01045	447		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	121703	122149	-	WP_075167922.1	WP_075167922.1		DUF2147 domain-containing protein		69465093	GA693_RS01045	447	148	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	122241	122915	-						69465094	GA693_RS01050	675		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	122241	122915	-	WP_016659801.1	WP_016659801.1		LrgB family protein		69465094	GA693_RS01050	675	224	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	122927	123298	-						69465095	GA693_RS01055	372		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	122927	123298	-	WP_045794996.1	WP_045794996.1		hypothetical protein		69465095	GA693_RS01055	372	123	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	123334	124692	-					hflX	69465096	GA693_RS01060	1359		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	123334	124692	-	WP_171502414.1	WP_171502414.1		GTPase HflX	hflX	69465096	GA693_RS01060	1359	452	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	125060	125875	+						69465097	GA693_RS01065	816		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	125060	125875	+	WP_034597361.1	WP_034597361.1		1-acyl-sn-glycerol-3-phosphate acyltransferase		69465097	GA693_RS01065	816	271	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	125897	127477	-						69465098	GA693_RS01070	1581		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	125897	127477	-	WP_168382188.1	WP_168382188.1		phospholipase D family protein		69465098	GA693_RS01070	1581	526	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	127639	128649	+						69465099	GA693_RS01075	1011		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	127639	128649	+	WP_104470660.1	WP_104470660.1		metallophosphoesterase		69465099	GA693_RS01075	1011	336	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	128668	129072	-						69465100	GA693_RS01080	405		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	128668	129072	-	WP_160241588.1	WP_160241588.1		hypothetical protein		69465100	GA693_RS01080	405	134	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	129211	130530	-						69465101	GA693_RS01085	1320		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	129211	130530	-	WP_160241587.1	WP_160241587.1		MHS family MFS transporter		69465101	GA693_RS01085	1320	439	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	130672	131313	-						69465102	GA693_RS01090	642		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	130672	131313	-	WP_160241586.1	WP_160241586.1		hemolysin III family protein		69465102	GA693_RS01090	642	213	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	131421	132641	+						69465103	GA693_RS01095	1221		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	131421	132641	+	WP_160241585.1	WP_160241585.1		SAM-dependent methyltransferase		69465103	GA693_RS01095	1221	406	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	132652	133092	+						69465104	GA693_RS01100	441		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	132652	133092	+	WP_160241584.1	WP_160241584.1		GNAT family N-acetyltransferase		69465104	GA693_RS01100	441	146	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	133149	133481	-						69465105	GA693_RS01105	333		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	133149	133481	-	WP_104473664.1	WP_104473664.1		hypothetical protein		69465105	GA693_RS01105	333	110	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	133658	135790	-						69465106	GA693_RS01110	2133		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	133658	135790	-	WP_160241583.1	WP_160241583.1		3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein		69465106	GA693_RS01110	2133	710	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	135802	137007	-						69465107	GA693_RS01115	1206		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	135802	137007	-	WP_160241582.1	WP_160241582.1		acetyl-CoA C-acetyltransferase		69465107	GA693_RS01115	1206	401	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	137189	138199	-						69465108	GA693_RS01120	1011		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	137189	138199	-	WP_034597576.1	WP_034597576.1		AraC family transcriptional regulator		69465108	GA693_RS01120	1011	336	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	138417	139535	+						69465109	GA693_RS01125	1119		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	138417	139535	+	WP_016659813.1	WP_016659813.1		CoA transferase		69465109	GA693_RS01125	1119	372	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	139813	141456	+						69465110	GA693_RS01130	1644		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	139813	141456	+	WP_016659814.1	WP_016659814.1		nitrite/sulfite reductase		69465110	GA693_RS01130	1644	547	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	141449	141934	+						69465111	GA693_RS01135	486		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	141449	141934	+	WP_005175797.1	WP_005175797.1		DUF934 domain-containing protein		69465111	GA693_RS01135	486	161	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	142176	143162	+						69465112	GA693_RS01140	987		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	142176	143162	+	WP_005175800.1	WP_005175800.1		diaminopimelate dehydrogenase		69465112	GA693_RS01140	987	328	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	143372	144547	-						69465113	GA693_RS01145	1176		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	143372	144547	-	WP_104470652.1	WP_104470652.1		acetyl-CoA C-acyltransferase		69465113	GA693_RS01145	1176	391	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	144670	145194	-						69465114	GA693_RS01150	525		
