# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	78238	79170	+						69581584	J7649_RS00380	933		old_locus_tag=J7649_00380
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	78238	79170	+	WP_004280494.1	WP_004280494.1		FAD-binding protein		69581584	J7649_RS00380	933	310	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	79351	79908	+						69581585	J7649_RS00385	558		old_locus_tag=J7649_00385
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	79351	79908	+	WP_228738648.1	WP_228738648.1		hypothetical protein		69581585	J7649_RS00385	558	185	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	80331	83312	+					gyrA	69581586	J7649_RS00390	2982		old_locus_tag=J7649_00390
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	80331	83312	+	WP_219308796.1	WP_219308796.1		DNA gyrase subunit A	gyrA	69581586	J7649_RS00390	2982	993	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	83381	83806	+						69581587	J7649_RS00395	426		old_locus_tag=J7649_00395
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	83381	83806	+	WP_219308798.1	WP_219308798.1		DUF3887 domain-containing protein		69581587	J7649_RS00395	426	141	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	83834	84934	-						69581588	J7649_RS00400	1101		old_locus_tag=J7649_00400
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	83834	84934	-	WP_219308800.1	WP_219308800.1		ABC transporter permease		69581588	J7649_RS00400	1101	366	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	84931	86061	-						69581589	J7649_RS00405	1131		old_locus_tag=J7649_00405
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	84931	86061	-	WP_219308802.1	WP_219308802.1		ABC transporter permease		69581589	J7649_RS00405	1131	376	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	86061	87191	-						69581590	J7649_RS00410	1131		old_locus_tag=J7649_00410
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	86061	87191	-	WP_219308804.1	WP_219308804.1		biotin/lipoyl-binding protein		69581590	J7649_RS00410	1131	376	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	87203	88663	-						69581591	J7649_RS00415	1461		old_locus_tag=J7649_00415
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	87203	88663	-	WP_219308806.1	WP_219308806.1		TolC family protein		69581591	J7649_RS00415	1461	486	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	89024	90103	+					serC	69581592	J7649_RS00420	1080		old_locus_tag=J7649_00420
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	89024	90103	+	WP_219308808.1	WP_219308808.1		3-phosphoserine/phosphohydroxythreonine transaminase	serC	69581592	J7649_RS00420	1080	359	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	90686	91618	-						69581593	J7649_RS00425	933		old_locus_tag=J7649_00425
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	90686	91618	-	WP_219308810.1	WP_219308810.1		hypothetical protein		69581593	J7649_RS00425	933	310	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	91869	92354	+						69581594	J7649_RS00430	486		old_locus_tag=J7649_00430
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	91869	92354	+	WP_171054293.1	WP_171054293.1		YaiI/YqxD family protein		69581594	J7649_RS00430	486	161	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	92376	93290	+						69581595	J7649_RS00435	915		old_locus_tag=J7649_00435
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	92376	93290	+	WP_219308812.1	WP_219308812.1		EamA family transporter		69581595	J7649_RS00435	915	304	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	93300	93863	-						69581596	J7649_RS00440	564		old_locus_tag=J7649_00440
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	93300	93863	-	WP_004279140.1	WP_004279140.1		PilZ domain-containing protein		69581596	J7649_RS00440	564	187	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	93890	95125	+						69581597	J7649_RS00445	1236		old_locus_tag=J7649_00445
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	93890	95125	+	WP_004645695.1	WP_004645695.1		lipoprotein-releasing ABC transporter permease subunit		69581597	J7649_RS00445	1236	411	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	95118	95801	+					lolD	69581598	J7649_RS00450	684		old_locus_tag=J7649_00450
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	95118	95801	+	WP_004645694.1	WP_004645694.1		lipoprotein-releasing ABC transporter ATP-binding protein LolD	lolD	69581598	J7649_RS00450	684	227	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	95888	98350	+						69581599	J7649_RS00455	2463		old_locus_tag=J7649_00455
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	95888	98350	+	WP_219308814.1	WP_219308814.1		DNA internalization-related competence protein ComEC/Rec2		69581599	J7649_RS00455	2463	820	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	98339	99313	-						69581600	J7649_RS00460	975		old_locus_tag=J7649_00460
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	98339	99313	-	WP_219308816.1	WP_219308816.1		lysophospholipid acyltransferase family protein		69581600	J7649_RS00460	975	324	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	99439	100461	+					sppA	69581601	J7649_RS00465	1023		old_locus_tag=J7649_00465
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	99439	100461	+	WP_071850628.1	WP_071850628.1		signal peptide peptidase SppA	sppA	69581601	J7649_RS00465	1023	340	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	100458	101261	+						69581602	J7649_RS00470	804		old_locus_tag=J7649_00470
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	100458	101261	+	WP_180037143.1	WP_180037143.1		alpha/beta hydrolase		69581602	J7649_RS00470	804	267	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	101327	101956	-					purN	69581603	J7649_RS00475	630		old_locus_tag=J7649_00475
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	101327	101956	-	WP_219308818.1	WP_219308818.1		phosphoribosylglycinamide formyltransferase	purN	69581603	J7649_RS00475	630	209	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	101963	103033	-					purM	69581604	J7649_RS00480	1071		old_locus_tag=J7649_00480
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	101963	103033	-	WP_219308820.1	WP_219308820.1		phosphoribosylformylglycinamidine cyclo-ligase	purM	69581604	J7649_RS00480	1071	356	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	103169	104389	+						69581605	J7649_RS00485	1221		old_locus_tag=J7649_00485
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	103169	104389	+	WP_004645686.1	WP_004645686.1		AI-2E family transporter		69581605	J7649_RS00485	1221	406	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	104404	105108	+					hda	69581606	J7649_RS00490	705		old_locus_tag=J7649_00490
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	104404	105108	+	WP_004645685.1	WP_004645685.1		DnaA regulatory inactivator Hda	hda	69581606	J7649_RS00490	705	234	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	105229	107028	+					rbtA	69581607	J7649_RS00495	1800		old_locus_tag=J7649_00495
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	105229	107028	+	WP_219308822.1	WP_219308822.1		rhombotarget A	rbtA	69581607	J7649_RS00495	1800	599	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	107038	109449	+						69581608	J7649_RS00500	2412		old_locus_tag=J7649_00500
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	107038	109449	+	WP_219308825.1	WP_219308825.1		CSLREA domain-containing protein		69581608	J7649_RS00500	2412	803	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	109506	109916	-						69581609	J7649_RS00505	411		old_locus_tag=J7649_00505
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	109506	109916	-	WP_005103857.1	WP_005103857.1		DUF3106 domain-containing protein		69581609	J7649_RS00505	411	136	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	109906	110223	-						69581610	J7649_RS00510	318		old_locus_tag=J7649_00510
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	109906	110223	-	WP_004279120.1	WP_004279120.1		hypothetical protein		69581610	J7649_RS00510	318	105	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	110220	110834	-						69581611	J7649_RS00515	615		old_locus_tag=J7649_00515
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	110220	110834	-	WP_004645678.1	WP_004645678.1		RNA polymerase sigma factor		69581611	J7649_RS00515	615	204	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	111002	111778	-						69581612	J7649_RS00520	777		old_locus_tag=J7649_00520
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	111002	111778	-	WP_219308827.1	WP_219308827.1		RNA methyltransferase		69581612	J7649_RS00520	777	258	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	111830	112804	-						69581613	J7649_RS00525	975		old_locus_tag=J7649_00525
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	111830	112804	-	WP_219308828.1	WP_219308828.1		class 1 fructose-bisphosphatase		69581613	J7649_RS00525	975	324	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	112985	113170	+						69581614	J7649_RS00530	186		old_locus_tag=J7649_00530
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	112985	113170	+	WP_004645674.1	WP_004645674.1		NF038105 family protein		69581614	J7649_RS00530	186	61	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	113250	113822	-					pal	69581615	J7649_RS00535	573		old_locus_tag=J7649_00535
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	113250	113822	-	WP_004279115.1	WP_004279115.1		peptidoglycan-associated lipoprotein Pal	pal	69581615	J7649_RS00535	573	190	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	113877	115160	-					tolB	69581616	J7649_RS00540	1284		old_locus_tag=J7649_00540
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	113877	115160	-	WP_171064287.1	WP_171064287.1		Tol-Pal system beta propeller repeat protein TolB	tolB	69581616	J7649_RS00540	1284	427	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	115365	116636	-					tolA	69581617	J7649_RS00545	1272		old_locus_tag=J7649_00545
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	115365	116636	-	WP_219308839.1	WP_219308839.1		cell envelope integrity protein TolA	tolA	69581617	J7649_RS00545	1272	423	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	116640	117089	-					tolR	69581618	J7649_RS00550	450		old_locus_tag=J7649_00550
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	116640	117089	-	WP_005103851.1	WP_005103851.1		protein TolR	tolR	69581618	J7649_RS00550	450	149	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	117089	117787	-					tolQ	69581619	J7649_RS00555	699		old_locus_tag=J7649_00555
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	117089	117787	-	WP_004645669.1	WP_004645669.1		protein TolQ	tolQ	69581619	J7649_RS00555	699	232	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	117815	118222	-					ybgC	69581620	J7649_RS00560	408		old_locus_tag=J7649_00560
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	117815	118222	-	WP_004645668.1	WP_004645668.1		tol-pal system-associated acyl-CoA thioesterase	ybgC	69581620	J7649_RS00560	408	135	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	118490	119833	-						69581621	J7649_RS00565	1344		old_locus_tag=J7649_00565
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	118490	119833	-	WP_171066784.1	WP_171066784.1		amidohydrolase		69581621	J7649_RS00565	1344	447	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	120204	121433	+						69581622	J7649_RS00570	1230		old_locus_tag=J7649_00570
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	120204	121433	+	WP_219308841.1	WP_219308841.1		acetamidase/formamidase family protein		69581622	J7649_RS00570	1230	409	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	121577	122332	+						69581623	J7649_RS00575	756		old_locus_tag=J7649_00575
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	121577	122332	+	WP_219308843.1	WP_219308843.1		hypothetical protein		69581623	J7649_RS00575	756	251	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	122347	123354	-					ruvB	69581624	J7649_RS00580	1008		old_locus_tag=J7649_00580
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	122347	123354	-	WP_004279105.1	WP_004279105.1		Holliday junction branch migration DNA helicase RuvB	ruvB	69581624	J7649_RS00580	1008	335	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	123580	124182	-					ruvA	69581625	J7649_RS00585	603		old_locus_tag=J7649_00585
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	123580	124182	-	WP_044112045.1	WP_044112045.1		Holliday junction branch migration protein RuvA	ruvA	69581625	J7649_RS00585	603	200	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	124300	125640	-						69581626	J7649_RS00590	1341		old_locus_tag=J7649_00590
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	124300	125640	-	WP_005106412.1	WP_005106412.1		deoxyguanosinetriphosphate triphosphohydrolase		69581626	J7649_RS00590	1341	446	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	125836	125967	-						69581627	J7649_RS00595	132		old_locus_tag=J7649_00595
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	125836	125967	-	WP_004645659.1	WP_004645659.1		putative transporter small subunit		69581627	J7649_RS00595	132	43	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	125979	127616	-						69581628	J7649_RS00600	1638		old_locus_tag=J7649_00600
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	125979	127616	-	WP_219308845.1	WP_219308845.1		sodium:proline symporter		69581628	J7649_RS00600	1638	545	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	128919	132752	+					purL	69581629	J7649_RS00605	3834		old_locus_tag=J7649_00605
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	128919	132752	+	WP_219308847.1	WP_219308847.1		phosphoribosylformylglycinamidine synthase	purL	69581629	J7649_RS00605	3834	1277	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	133314	133946	+						69584835	J7649_RS16735	633		
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	133314	133946	+	WP_228738649.1	WP_228738649.1		abortive infection family protein		69584835	J7649_RS16735	633	210	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	133943	135162	-						69581630	J7649_RS00615	1220		old_locus_tag=J7649_00615
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	133943	135162	-	WP_219308850.1	WP_219308850.1		IS3 family transposase		69581630	J7649_RS00615	1221	406	ribosomal_slippage
gene	pseudogene	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	135214	135438	+						69581631	J7649_RS00620	225		partial;pseudo;old_locus_tag=J7649_00620
CDS	without_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	135214	135438	+				hypothetical protein		69581631	J7649_RS00620	225		partial;pseudo
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	135456	135773	+						69581632	J7649_RS00625	318		old_locus_tag=J7649_00625
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	135456	135773	+	WP_180181254.1	WP_180181254.1		NGG1p interacting factor NIF3		69581632	J7649_RS00625	318	105	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	135905	137368	+						69581633	J7649_RS00630	1464		old_locus_tag=J7649_00630
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	135905	137368	+	WP_219308852.1	WP_219308852.1		carotenoid oxygenase family protein		69581633	J7649_RS00630	1464	487	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	137455	137685	-						69584836	J7649_RS16740	231		
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	137455	137685	-	WP_228738650.1	WP_228738650.1		hypothetical protein		69584836	J7649_RS16740	231	76	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	137782	138036	-						69584837	J7649_RS16745	255		
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	137782	138036	-	WP_228738651.1	WP_228738651.1		hypothetical protein		69584837	J7649_RS16745	255	84	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	138302	138772	-						69581634	J7649_RS00640	471		old_locus_tag=J7649_00640
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	138302	138772	-	WP_219308854.1	WP_219308854.1		MarR family winged helix-turn-helix transcriptional regulator		69581634	J7649_RS00640	471	156	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	139734	140528	-						69581635	J7649_RS00645	795		old_locus_tag=J7649_00645
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	139734	140528	-	WP_219308864.1	WP_219308864.1		nitroreductase family protein		69581635	J7649_RS00645	795	264	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	140600	141400	-						69581636	J7649_RS00650	801		old_locus_tag=J7649_00650
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	140600	141400	-	WP_004731699.1	WP_004731699.1		enoyl-CoA hydratase-related protein		69581636	J7649_RS00650	801	266	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	141504	142073	+						69581637	J7649_RS00655	570		old_locus_tag=J7649_00655
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	141504	142073	+	WP_219308866.1	WP_219308866.1		nicotinate-nicotinamide nucleotide adenylyltransferase		69581637	J7649_RS00655	570	189	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	142079	142984	-						69581638	J7649_RS00660	906		old_locus_tag=J7649_00660
